id,title,description,link,image_link,availability,price,brand,mpn,identifier_exists,condition,google_product_category,product_type
НС-1618072,"Каминокомплект Firelight: Очаг EFP/P-2720RLS N, портал Canto 25 белый","Каминокомплект (очаг + портал) Firelight, серия Комфорт: мощность 2 кВт, диагональ экрана 25 дюйм, портал серии комфорт, электронное управление, уровней яркости 5, режим обогрева да, на площадь до 25 м², установка напольная, корпус белый, пульт да, звук потрескивания дров да, вес 40 кг, производство — КНР, модель Каминокомплект Firelight: Очаг EFP/P-2720RLS N, портал Canto 25 белый. Портал Firelight Canto 25 представляет собой стильный и функциональный элемент интерьера, который может использоваться для разделения пространства на зоны или просто для декоративного оформления помещения. Классический дизайн портала позволяет ему гармонично сочетаться с различными стилями интерьера.",https://tehnoholod369.kz/tproduct/846956137044-kaminokomplekt-firelight-ochag-efp-p-2720rls-n-portal-canto-,https://cdn.jsdelivr.net/gh/tehnoholod369-glitch/tehnoholod-katalog@main/img/kaminy/firelight-efp-p-2720rls.jpg,out_of_stock,349990.00 KZT,Firelight,"Каминокомплект Firelight: Очаг EFP/P-2720RLS N, портал Canto 25 белый",no,new,,Камины > Каминокомплекты
НС-1618073,"Каминокомплект Firelight: Очаг EFP/P-2720RLS N, портал Canto 25 графит","Каминокомплект (очаг + портал) Firelight, серия Комфорт: мощность 2 кВт, диагональ экрана 25 дюйм, портал серии комфорт, электронное управление, уровней яркости 5, режим обогрева да, на площадь до 25 м², установка напольная, корпус графит, пульт да, звук потрескивания дров да, вес 40 кг, производство — КНР, модель Каминокомплект Firelight: Очаг EFP/P-2720RLS N, портал Canto 25 графит. Портал Firelight Canto 25 представляет собой стильный и функциональный элемент интерьера, который может использоваться для разделения пространства на зоны или просто для декоративного оформления помещения. Классический дизайн портала позволяет ему гармонично сочетаться с различными стилями интерьера.",https://tehnoholod369.kz/tproduct/765284314114-kaminokomplekt-firelight-ochag-efp-p-2720rls-n-portal-canto-,https://cdn.jsdelivr.net/gh/tehnoholod369-glitch/tehnoholod-katalog@main/img/kaminy/firelight-efp-p-2720rls-2.jpg,out_of_stock,349990.00 KZT,Firelight,"Каминокомплект Firelight: Очаг EFP/P-2720RLS N, портал Canto 25 графит",no,new,,Камины > Каминокомплекты
НС-1721295,"Каминокомплект: Очаг Royal Thermo Aurora RTFP/P-AR60LS, портал California 60 G, графит","Электрокамин (комплект) Royal Thermo, серия California 60: мощность 2 кВт, диагональ экрана 60 дюйм, портал серии California 60, электронное управление, уровней яркости 4, режим обогрева да, на площадь до 25 м², установка пристенная, корпус графит, пульт да, звук потрескивания дров да, габариты В×Ш×Г 88 см × 190 см × 31 см, модель Каминокомплект: Очаг Royal Thermo Aurora RTFP/P-AR60LS, портал California 60 G, графит. Каминокомплект: Очаг Royal Thermo Aurora RTFP/P-AR60LS, портал California 60 G, графит послужит украшением как современного, так и неоклассического интерьера. Благодаря простоте дизайна и лаконичности форм, создаст мягкий акцент, сосредотачивая внимание на ярком пламени очага.",https://tehnoholod369.kz/tproduct/620320325834-kaminokomplekt-ochag-royal-thermo-aurora-rtfp-p-ar60ls-porta,https://img.tehnoholod369.kz/img/kaminy/royal-thermo-rtfp-p-ar60ls-california-60-g.jpg,out_of_stock,849990.00 KZT,Royal Thermo,"Каминокомплект: Очаг Royal Thermo Aurora RTFP/P-AR60LS, портал California 60 G, графит",no,new,,Камины > Каминокомплекты
НС-1721292,"Каминокомплект: Очаг Royal Thermo Aurora RTFP/P-AR60LS, портал California 60 IV, молочный","Электрокамин (комплект) Royal Thermo, серия California 60: мощность 2 кВт, диагональ экрана 60 дюйм, портал серии California 60, электронное управление, уровней яркости 4, режим обогрева да, на площадь до 25 м², установка пристенная, корпус белый кремовый, пульт да, звук потрескивания дров да, габариты В×Ш×Г 88 см × 190 см × 31 см, модель Каминокомплект: Очаг Royal Thermo Aurora RTFP/P-AR60LS, портал California 60 IV, молочный. Каминокомплект: Очаг Royal Thermo Aurora RTFP/P-AR60LS, портал California 60 IV, молочный послужит украшением как современного, так и неоклассического интерьера. Благодаря простоте дизайна и лаконичности форм, создаст мягкий акцент, сосредотачивая внимание на ярком пламени очага.",https://tehnoholod369.kz/tproduct/297373824804-kaminokomplekt-ochag-royal-thermo-aurora-rtfp-p-ar60ls-porta,https://img.tehnoholod369.kz/img/kaminy/royal-thermo-rtfp-p-ar60ls-california-60-iv.jpg,out_of_stock,849990.00 KZT,Royal Thermo,"Каминокомплект: Очаг Royal Thermo Aurora RTFP/P-AR60LS, портал California 60 IV, молочный",no,new,,Камины > Каминокомплекты
НС-1721297,"Каминокомплект: Очаг Royal Thermo Aurora RTFP/P-AR60LS, портал California 60 W, белый","Электрокамин (комплект) Royal Thermo, серия California 60: мощность 2 кВт, диагональ экрана 60 дюйм, портал серии California 60, электронное управление, уровней яркости 4, режим обогрева да, на площадь до 25 м², установка пристенная, корпус белый, пульт да, звук потрескивания дров да, габариты В×Ш×Г 88 см × 190 см × 31 см, модель Каминокомплект: Очаг Royal Thermo Aurora RTFP/P-AR60LS, портал California 60 W, белый. Каминокомплект: Очаг Royal Thermo Aurora RTFP/P-AR60LS, портал California 60 W, белый послужит украшением как современного, так и неоклассического интерьера. Благодаря простоте дизайна и лаконичности форм, создаст мягкий акцент, сосредотачивая внимание на ярком пламени очага.",https://tehnoholod369.kz/tproduct/199482925834-kaminokomplekt-ochag-royal-thermo-aurora-rtfp-p-ar60ls-porta,https://img.tehnoholod369.kz/img/kaminy/royal-thermo-rtfp-p-ar60ls-california-60-w.jpg,out_of_stock,849990.00 KZT,Royal Thermo,"Каминокомплект: Очаг Royal Thermo Aurora RTFP/P-AR60LS, портал California 60 W, белый",no,new,,Камины > Каминокомплекты
НС-1721301,"Каминокомплект: Очаг Royal Thermo Aurora RTFP/P-AR60LS, портал Lindos 60 G, графит","Электрокамин (комплект) Royal Thermo, серия Lindos 60: мощность 2 кВт, диагональ экрана 60 дюйм, портал серии Lindos 60, электронное управление, уровней яркости 4, режим обогрева да, на площадь до 25 м², установка пристенная, корпус графит, пульт да, звук потрескивания дров да, габариты В×Ш×Г 79 см × 185 см × 29 см, модель Каминокомплект: Очаг Royal Thermo Aurora RTFP/P-AR60LS, портал Lindos 60 G, графит. Каминокомплект: Очаг Royal Thermo Aurora RTFP/P-AR60LS, портал Lindos 60 G, графит послужит украшением как современного, так и неоклассического интерьера. Благодаря простоте дизайна и лаконичности форм, создаст мягкий акцент, сосредотачивая внимание на ярком пламени очага.",https://tehnoholod369.kz/tproduct/300418620464-kaminokomplekt-ochag-royal-thermo-aurora-rtfp-p-ar60ls-porta,https://img.tehnoholod369.kz/img/kaminy/royal-thermo-rtfp-p-ar60ls-lindos-60-g.jpg,out_of_stock,849990.00 KZT,Royal Thermo,"Каминокомплект: Очаг Royal Thermo Aurora RTFP/P-AR60LS, портал Lindos 60 G, графит",no,new,,Камины > Каминокомплекты
НС-1721305,"Каминокомплект: Очаг Royal Thermo Aurora RTFP/P-AR60LS, портал Michigan 60, камень мол., шп. тем.дуб","Электрокамин (комплект) Royal Thermo, серия Michigan 60: мощность 2 кВт, диагональ экрана 60 дюйм, портал серии Michigan 60, электронное управление, уровней яркости 4, режим обогрева да, на площадь до 25 м², установка пристенная, корпус коричневый дуб темный, пульт да, звук потрескивания дров да, габариты В×Ш×Г 86 см × 191,5 см × 36 см, модель Каминокомплект: Очаг Royal Thermo Aurora RTFP/P-AR60LS, портал Michigan 60, камень мол., шп. тем.дуб. Каминокомплект: Очаг Royal Thermo Aurora RTFP/P-AR60LS, портал Michigan 60, камень мол., шп. тем.дуб элегантная модель, выполненная из дерева и светлого искусственного камня. Цвет дерева темный дуб. Строгий, лаконичный дизайн модели идеально впишется в большинство интерьерных стилей. Подходит для установки как в городских в квартирах, так и в загородных домах.",https://tehnoholod369.kz/tproduct/626270054544-kaminokomplekt-ochag-royal-thermo-aurora-rtfp-p-ar60ls-porta,https://img.tehnoholod369.kz/img/kaminy/royal-thermo-rtfp-p-ar60ls-michigan-60.jpg,out_of_stock,849990.00 KZT,Royal Thermo,"Каминокомплект: Очаг Royal Thermo Aurora RTFP/P-AR60LS, портал Michigan 60, камень мол., шп. тем.дуб",no,new,,Камины > Каминокомплекты
НС-1721307,"Каминокомплект: Очаг Royal Thermo Aurora RTFP/P-AR60LS, портал Moderno 60, белый","Royal Thermo, серия Michigan 60: мощность 2 кВт, диагональ экрана 60 дюйм, портал серии Michigan 60, электронное управление, уровней яркости 4, режим обогрева да, на площадь до 25 м², установка пристенная, корпус белый, пульт да, звук потрескивания дров да, габариты В×Ш×Г 77 см × 181,5 см × 28 см, производство — КНР, модель Каминокомплект: Очаг Royal Thermo Aurora RTFP/P-AR60LS, портал Moderno 60, белый. Каминокомплект: Очаг Royal Thermo Aurora RTFP/P-AR60LS, портал Moderno 60, белый в стиле хай-тек всегда выглядит стильно и выполняют роль композиционного центра помещения.",https://tehnoholod369.kz/tproduct/386924330224-kaminokomplekt-ochag-royal-thermo-aurora-rtfp-p-ar60ls-porta,https://cdn.jsdelivr.net/gh/tehnoholod369-glitch/tehnoholod-katalog@main/img/kaminy/royal-thermo-rtfp-p-ar60ls-6.jpg,out_of_stock,849990.00 KZT,Royal Thermo,"Каминокомплект: Очаг Royal Thermo Aurora RTFP/P-AR60LS, портал Moderno 60, белый",no,new,,Камины > Каминокомплекты
НС-1721308,"Каминокомплект: Очаг Royal Thermo Aurora RTFP/P-AR60LS, портал Moderno 60, графит","Электрокамин (комплект) Royal Thermo, серия Michigan 60: мощность 2 кВт, диагональ экрана 60 дюйм, портал серии Michigan 60, электронное управление, уровней яркости 4, режим обогрева да, на площадь до 25 м², установка пристенная, корпус графит, пульт да, звук потрескивания дров да, габариты В×Ш×Г 77 см × 181,5 см × 28 см, модель Каминокомплект: Очаг Royal Thermo Aurora RTFP/P-AR60LS, портал Moderno 60, графит. Каминокомплект: Очаг Royal Thermo Aurora RTFP/P-AR60LS, портал Moderno 60, графит в стиле хай-тек всегда выглядит стильно и выполняет роль композиционного центра помещения.",https://tehnoholod369.kz/tproduct/273985799614-kaminokomplekt-ochag-royal-thermo-aurora-rtfp-p-ar60ls-porta,https://img.tehnoholod369.kz/img/kaminy/royal-thermo-rtfp-p-ar60ls-moderno-60.jpg,out_of_stock,849990.00 KZT,Royal Thermo,"Каминокомплект: Очаг Royal Thermo Aurora RTFP/P-AR60LS, портал Moderno 60, графит",no,new,,Камины > Каминокомплекты
НС-1721314,"Каминокомплект: Очаг Royal Thermo Aurora RTFP/P-AR60LS, портал Olympia 60 CO, канадский дуб","Электрокамин (комплект) Royal Thermo, серия Olympia 60: мощность 2 кВт, диагональ экрана 60 дюйм, портал серии Olympia 60, электронное управление, уровней яркости 4, режим обогрева да, на площадь до 25 м², установка пристенная, корпус канадский дуб, пульт да, звук потрескивания дров да, габариты В×Ш×Г 81 см × 195,5 см × 37 см, модель Каминокомплект: Очаг Royal Thermo Aurora RTFP/P-AR60LS, портал Olympia 60 CO, канадский дуб. Каминокомплект: Очаг Royal Thermo Aurora RTFP/P-AR60LS, портал Olympia 60 CO, канадский дуб выполнен в классическом дизайне. Украшен по бокам изящными античными колоннами. Строгие прямые линии делают его идеальным вариантом для практически любого интерьера: классика, античность, авангард и др.",https://tehnoholod369.kz/tproduct/538120864774-kaminokomplekt-ochag-royal-thermo-aurora-rtfp-p-ar60ls-porta,https://img.tehnoholod369.kz/img/kaminy/royal-thermo-rtfp-p-ar60ls-olympia-60-co.jpg,out_of_stock,849990.00 KZT,Royal Thermo,"Каминокомплект: Очаг Royal Thermo Aurora RTFP/P-AR60LS, портал Olympia 60 CO, канадский дуб",no,new,,Камины > Каминокомплекты
НС-1721311,"Каминокомплект: Очаг Royal Thermo Aurora RTFP/P-AR60LS, портал Olympia 60 сл. кость с зол. патиной","Электрокамин (комплект) Royal Thermo, серия Olympia 60: мощность 2 кВт, диагональ экрана 60 дюйм, портал серии Olympia 60, электронное управление, уровней яркости 4, режим обогрева да, на площадь до 25 м², установка пристенная, корпус белый дуб с золотой патиной, пульт да, звук потрескивания дров да, габариты В×Ш×Г 81 см × 195,5 см × 37 см, модель Каминокомплект: Очаг Royal Thermo Aurora RTFP/P-AR60LS, портал Olympia 60 сл. кость с зол. патиной. Каминокомплект: Очаг Royal Thermo Aurora RTFP/P-AR60LS, портал Olympia 60 сл. кость с зол. патиной выполненн в классическом дизайне. Украшен по бокам изящными античными колоннами. Строгие прямые линии делают его идеальным вариантом для практически любого интерьера: классика, античность, авангард и др.",https://tehnoholod369.kz/tproduct/835645782004-kaminokomplekt-ochag-royal-thermo-aurora-rtfp-p-ar60ls-porta,https://img.tehnoholod369.kz/img/kaminy/royal-thermo-rtfp-p-ar60ls-olympia-60.jpg,out_of_stock,899990.00 KZT,Royal Thermo,"Каминокомплект: Очаг Royal Thermo Aurora RTFP/P-AR60LS, портал Olympia 60 сл. кость с зол. патиной",no,new,,Камины > Каминокомплекты
НС-1721309,"Каминокомплект: Очаг Royal Thermo Aurora RTFP/P-AR60LS, портал Olympia 60, белый","Каминокомплект (очаг + портал) Royal Thermo, серия Olympia 60: мощность 2 кВт, диагональ экрана 60 дюйм, портал серии Olympia 60, электронное управление, уровней яркости 4, режим обогрева да, на площадь до 25 м², установка пристенная, корпус белый, пульт да, звук потрескивания дров да, габариты В×Ш×Г 81 см × 195,5 см × 37 см, производство — КНР, модель Каминокомплект: Очаг Royal Thermo Aurora RTFP/P-AR60LS, портал Olympia 60, белый. Каминокомплект: Очаг Royal Thermo Aurora RTFP/P-AR60LS, портал Olympia 60, белый выполнен в классическом дизайне. Украшен по бокам изящными античными колоннами. Строгие прямые линии делают его идеальным вариантом для практически любого интерьера: классика, античность, авангард и др.",https://tehnoholod369.kz/tproduct/489537229724-kaminokomplekt-ochag-royal-thermo-aurora-rtfp-p-ar60ls-porta,https://cdn.jsdelivr.net/gh/tehnoholod369-glitch/tehnoholod-katalog@main/img/kaminy/royal-thermo-rtfp-p-ar60ls-9.jpg,out_of_stock,849990.00 KZT,Royal Thermo,"Каминокомплект: Очаг Royal Thermo Aurora RTFP/P-AR60LS, портал Olympia 60, белый",no,new,,Камины > Каминокомплекты
НС-1456201,"Напольный кронштейн Pianoforte 500, белый","Напольный кронштейн Pianoforte 500, белый.",https://tehnoholod369.kz/tproduct/958028085864-napolnyy-kronshteyn-pianoforte-500-belyy,https://cdn.jsdelivr.net/gh/tehnoholod369-glitch/tehnoholod-katalog@main/img/radiatory/royal-thermo-ns-1456201.jpg,in_stock,15300.00 KZT,Royal Thermo,НС-1456201,no,new,,Отопление и ГВС > Комплектующие
НС-1456204,"Напольный кронштейн Pianoforte 500, серебристый","Напольный кронштейн Pianoforte 500, серебристый.",https://tehnoholod369.kz/tproduct/229017934564-napolnyy-kronshteyn-pianoforte-500-serebristyy,https://cdn.jsdelivr.net/gh/tehnoholod369-glitch/tehnoholod-katalog@main/img/radiatory/royal-thermo-ns-1456204.jpg,in_stock,15300.00 KZT,Royal Thermo,НС-1456204,no,new,,Отопление и ГВС > Комплектующие
НС-1456206,"Напольный кронштейн Pianoforte 500, черный","Напольный кронштейн Pianoforte 500, черный.",https://tehnoholod369.kz/tproduct/136400055084-napolnyy-kronshteyn-pianoforte-500-chernyy,https://cdn.jsdelivr.net/gh/tehnoholod369-glitch/tehnoholod-katalog@main/img/radiatory/royal-thermo-ns-1456206.jpg,in_stock,15300.00 KZT,Royal Thermo,НС-1456206,no,new,,Отопление и ГВС > Комплектующие
НС-1355529,"Напольный кронштейн Pianoforte 300, белый","Напольный кронштейн Pianoforte 300, белый.",https://tehnoholod369.kz/tproduct/428263565584-napolnyy-kronshteyn-pianoforte-300-belyy,https://cdn.jsdelivr.net/gh/tehnoholod369-glitch/tehnoholod-katalog@main/img/radiatory/royal-thermo-ns-1355529.jpg,in_stock,14290.00 KZT,Royal Thermo,НС-1355529,no,new,,Отопление и ГВС > Комплектующие
НС-1355536,"Напольный кронштейн Pianoforte 300, серебристый","Напольный кронштейн Pianoforte 300, серебристый.",https://tehnoholod369.kz/tproduct/692570848644-napolnyy-kronshteyn-pianoforte-300-serebristyy,https://cdn.jsdelivr.net/gh/tehnoholod369-glitch/tehnoholod-katalog@main/img/radiatory/royal-thermo-ns-1355536.jpg,in_stock,14290.00 KZT,Royal Thermo,НС-1355536,no,new,,Отопление и ГВС > Комплектующие
НС-1355541,"Напольный кронштейн Pianoforte 300, черный","Напольный кронштейн Pianoforte 300, черный.",https://tehnoholod369.kz/tproduct/488275038704-napolnyy-kronshteyn-pianoforte-300-chernyy,https://cdn.jsdelivr.net/gh/tehnoholod369-glitch/tehnoholod-katalog@main/img/radiatory/royal-thermo-ns-1355541.jpg,out_of_stock,14290.00 KZT,Royal Thermo,НС-1355541,no,new,,Отопление и ГВС > Комплектующие
НС-1345729,"Напольный кронштейн Pianoforte 200, белый","Напольный кронштейн Pianoforte 200, белый.",https://tehnoholod369.kz/tproduct/491456934474-napolnyy-kronshteyn-pianoforte-200-belyy,https://cdn.jsdelivr.net/gh/tehnoholod369-glitch/tehnoholod-katalog@main/img/radiatory/royal-thermo-ns-1345729.jpg,in_stock,13280.00 KZT,Royal Thermo,НС-1345729,no,new,,Отопление и ГВС > Комплектующие
НС-1345731,"Напольный кронштейн Pianoforte 200, серебристый","Напольный кронштейн Pianoforte 200, серебристый.",https://tehnoholod369.kz/tproduct/885037863464-napolnyy-kronshteyn-pianoforte-200-serebristyy,https://cdn.jsdelivr.net/gh/tehnoholod369-glitch/tehnoholod-katalog@main/img/radiatory/royal-thermo-ns-1345731.jpg,in_stock,13280.00 KZT,Royal Thermo,НС-1345731,no,new,,Отопление и ГВС > Комплектующие
НС-1345732,"Напольный кронштейн Pianoforte 200, черный","Напольный кронштейн Pianoforte 200, черный.",https://tehnoholod369.kz/tproduct/405783510784-napolnyy-kronshteyn-pianoforte-200-chernyy,https://cdn.jsdelivr.net/gh/tehnoholod369-glitch/tehnoholod-katalog@main/img/radiatory/royal-thermo-ns-1345732.jpg,in_stock,13280.00 KZT,Royal Thermo,НС-1345732,no,new,,Отопление и ГВС > Комплектующие
НС-1450293,Ключ для сборки радиаторных секций Royal Thermo 1 дюйм (7 секций) черный,Ключ для сборки радиаторных секций Royal Thermo 1 дюйм (7 секций) черный.,https://tehnoholod369.kz/tproduct/385915989714-klyuch-dlya-sborki-radiatornyh-sekciy-royal-thermo-1-dyuym-7,https://cdn.jsdelivr.net/gh/tehnoholod369-glitch/tehnoholod-katalog@main/img/radiatory/royal-thermo-ns-1450293.jpg,out_of_stock,11700.00 KZT,Royal Thermo,НС-1450293,no,new,,Отопление и ГВС > Комплектующие
НС-1715505,Адаптер оконный универсальный Ballu UniPort 1.0,"Аксессуар Ballu, серия UniPort 1,0: производство — КНР, модель Адаптер оконный универсальный Ballu UniPort 1,0. Универсальный оконный адаптер Совместим с любым бытовым мобильным кондиционером ● Прочная фиксация окна в открытом состоянии ● Снижение теплопритока через окно на 80% ● Установка за 10 минут ● Регулировка по высоте 90–154см",https://tehnoholod369.kz/tproduct/405456879024-adapter-okonnyy-universalnyy-ballu-uniport-1-0,https://cdn.jsdelivr.net/gh/tehnoholod369-glitch/tehnoholod-katalog@main/img/mobilnye/ballu-adapter-okonnyy-universalnyy-ballu-uniport-1-0.jpg,out_of_stock,28990.00 KZT,Ballu,Адаптер оконный универсальный Ballu UniPort 1.0,no,new,,Кондиционеры > Комплектующие
НС-1598899,Ballu Orbis BPAC-07 OR/N6,"Мобильный кондиционер Ballu, серия Orbis: компрессор On-Off, мощность охлаждения 2,05 кВт, на площадь до 18 м², класс энергоэффективности A, уровень шума 52 дБ, хладагент R32, питание 220–240 В, производство — КНР, модель Ballu Orbis BPAC-07 OR/N6. Усиленная защита электроники Автоматический режим работы ● Таймер 24 часа ● Фреон нового поколения R32 ●Три скорости воздушного потока ● Ночной режим работы ● Воздушный моющийся фильтр ● Пульт ДУ в комплекте",https://tehnoholod369.kz/tproduct/672058161334-ballu-orbis-bpac-07-or-n6,https://cdn.jsdelivr.net/gh/tehnoholod369-glitch/tehnoholod-katalog@main/img/mobilnye/ballu-ballu-orbis-bpac-07-or-n6.jpg,in_stock,147990.00 KZT,Ballu,Ballu Orbis BPAC-07 OR/N6,no,new,,Кондиционеры > Мобильные
НС-1598903,Ballu Orbis BPAC-09 OR/N6,"Мобильный кондиционер Ballu, серия Orbis: компрессор On-Off, мощность охлаждения 2,6 кВт, на площадь до 23 м², класс энергоэффективности A, уровень шума 52 дБ, хладагент R32, питание 220–240 В, производство — КНР, модель Ballu Orbis BPAC-09 OR/N6. Усиленная защита электроники Автоматический режим работы ● Таймер 24 часа ● Фреон нового поколения R32 ●Три скорости воздушного потока ● Ночной режим работы ● Воздушный моющийся фильтр ● Пульт ДУ в комплекте",https://tehnoholod369.kz/tproduct/353721699354-ballu-orbis-bpac-09-or-n6,https://cdn.jsdelivr.net/gh/tehnoholod369-glitch/tehnoholod-katalog@main/img/mobilnye/ballu-ballu-orbis-bpac-09-or-n6.jpg,in_stock,169990.00 KZT,Ballu,Ballu Orbis BPAC-09 OR/N6,no,new,,Кондиционеры > Мобильные
НС-1767725,Ballu Eco Cool BPAC-02 CC/N6,"Без воздуховода Ballu, серия Eco Cool: мощность охлаждения 0,6 кВт, на площадь до 10 м², класс энергоэффективности A+, уровень шума 46 дБ, хладагент R290, питание 220–240 В, производство — КНР, модель Ballu Eco Cool BPAC-02 CC/N6. Первый мобильный кондиционер без воздухоотвода Водяное охлаждение конденсатора ● Внутренний бак объемом 5 литров ● Класс энергоэффективности А+ ● Auto Swing Function - управление горизонтальными жалюзи с пульта ДУ ● Ночной режим работы ● Высокоэффективный режим осушения - до 30 л/сутки",https://tehnoholod369.kz/tproduct/266452577924-ballu-eco-cool-bpac-02-cc-n6,https://cdn.jsdelivr.net/gh/tehnoholod369-glitch/tehnoholod-katalog@main/img/mobilnye/ballu-ballu-eco-cool-bpac-02-cc-n6.jpg,out_of_stock,189990.00 KZT,Ballu,Ballu Eco Cool BPAC-02 CC/N6,no,new,,Кондиционеры > Мобильные
НС-1599256,Ballu Eclipse BPAC-07 EPB/N6 black,"Мобильный кондиционер Ballu, серия Eclipse Black: компрессор On-Off, мощность охлаждения 2,05 кВт, на площадь до 18 м², класс энергоэффективности A, уровень шума 50 дБ, хладагент R290, питание 220–240 В, производство — КНР, модель Ballu Eclipse BPAC-07 EPB/N6 black. Дизайнерское исполнение Цветоиндикация режимов работы ● Тканевый монтажный комплект ● Управление по Wi-Fi ● Сенсорная панель управления ● Ночной режим Sleep ● Таймер 24 ч ● Пульт ДУ с подсветкой ● LED дисплей ● Класс энергоэффективности А ● Производительность по осушению - до 25 л/день",https://tehnoholod369.kz/tproduct/360596691924-ballu-eclipse-bpac-07-epb-n6-black,https://cdn.jsdelivr.net/gh/tehnoholod369-glitch/tehnoholod-katalog@main/img/mobilnye/ballu-ballu-eclipse-bpac-07-epb-n6-black.jpg,out_of_stock,185990.00 KZT,Ballu,Ballu Eclipse BPAC-07 EPB/N6 black,no,new,,Кондиционеры > Мобильные
НС-1599259,Ballu Eclipse BPAC-10 EPB/N6 black,"Мобильный кондиционер Ballu, серия Eclipse Black: компрессор On-Off, мощность охлаждения 2,9 кВт, на площадь до 24 м², класс энергоэффективности A, уровень шума 50 дБ, хладагент R290, питание 220–240 В, производство — КНР, модель Ballu Eclipse BPAC-10 EPB/N6 black. Дизайнерское исполнение Цветоиндикация режимов работы ● Тканевый монтажный комплект ● Управление по Wi-Fi ● Сенсорная панель управления ● Ночной режим Sleep ● Таймер 24 ч ● Пульт ДУ с подсветкой ● LED дисплей ● Класс энергоэффективности А ● Производительность по осушению - до 25 л/день",https://tehnoholod369.kz/tproduct/849679135834-ballu-eclipse-bpac-10-epb-n6-black,https://cdn.jsdelivr.net/gh/tehnoholod369-glitch/tehnoholod-katalog@main/img/mobilnye/ballu-ballu-eclipse-bpac-10-epb-n6-black.jpg,out_of_stock,215990.00 KZT,Ballu,Ballu Eclipse BPAC-10 EPB/N6 black,no,new,,Кондиционеры > Мобильные
НС-1763474,BALLU BPHS-09 HX/N3 new,"Мобильный кондиционер Ballu, серия Platinum X4: компрессор On-Off, мощность охлаждения 2,64 кВт, на площадь до 24 м², режим обогрева да, класс энергоэффективности A, уровень шума 51 дБ, хладагент R410A, питание 220–240 В, производство — КНР, модель BALLU BPHS-09 HX/N3 new. Работа на охлаждение и обогрев EASY TOUCH - сенсорная панель управления ● Auto Swing Function - автоматический привод жалюзи ● Держатель для пульта ● Интеллекутальный режим SMART● Таймер 24 часа ● Воздушный моющийся фильтр ● Ночной режим работы",https://tehnoholod369.kz/tproduct/889823580184-ballu-bphs-09-hx-n3-new,https://cdn.jsdelivr.net/gh/tehnoholod369-glitch/tehnoholod-katalog@main/img/mobilnye/ballu-ballu-bphs-09-hx-n3-new.jpg,out_of_stock,229990.00 KZT,Ballu,BALLU BPHS-09 HX/N3 new,no,new,,Кондиционеры > Мобильные
НС-1763475,BALLU BPHS-12 HX/N3 new,"Мобильный кондиционер Ballu, серия Platinum X4: компрессор On-Off, мощность охлаждения 3,5 кВт, на площадь до 30 м², режим обогрева да, класс энергоэффективности A, уровень шума 50 дБ, хладагент R410A, питание 220–240 В, производство — КНР, модель BALLU BPHS-12 HX/N3 new. Работа на охлаждение и обогрев EASY TOUCH - сенсорная панель управления ● Auto Swing Function - автоматический привод жалюзи ● Держатель для пульта ● Интеллекутальный режим SMART● Таймер 24 часа ● Воздушный моющийся фильтр ● Ночной режим работы",https://tehnoholod369.kz/tproduct/474092079284-ballu-bphs-12-hx-n3-new,https://cdn.jsdelivr.net/gh/tehnoholod369-glitch/tehnoholod-katalog@main/img/mobilnye/ballu-ballu-bphs-12-hx-n3-new.jpg,out_of_stock,269990.00 KZT,Ballu,BALLU BPHS-12 HX/N3 new,no,new,,Кондиционеры > Мобильные
НС-1763476,BALLU BPHS-14 HX/N3 new,"Мобильный кондиционер Ballu, серия Platinum X4: компрессор On-Off, мощность охлаждения 4,2 кВт, на площадь до 35 м², режим обогрева да, класс энергоэффективности A, уровень шума 50 дБ, хладагент R410A, питание 220–240 В, производство — КНР, модель BALLU BPHS-14 HX/N3 new. Работа на охлаждение и обогрев EASY TOUCH - сенсорная панель управления ● Auto Swing Function - автоматический привод жалюзи ● Держатель для пульта ● Интеллекутальный режим SMART● Таймер 24 часа ● Воздушный моющийся фильтр ● Ночной режим работы",https://tehnoholod369.kz/tproduct/408757355904-ballu-bphs-14-hx-n3-new,https://cdn.jsdelivr.net/gh/tehnoholod369-glitch/tehnoholod-katalog@main/img/mobilnye/ballu-ballu-bphs-14-hx-n3-new.jpg,out_of_stock,299990.00 KZT,Ballu,BALLU BPHS-14 HX/N3 new,no,new,,Кондиционеры > Мобильные
НС-1606625,Ballu Velure BPAC-12 EW/N6,"Мобильный кондиционер Ballu, серия Velure: компрессор On-Off, мощность охлаждения 3,5 кВт, на площадь до 30 м², класс энергоэффективности A, уровень шума 50 дБ, хладагент R290, питание 220–240 В, производство — КНР, модель Ballu Velure BPAC-12 EW/N6. Интерьерное решение Текстильное исполнение ● Двойной дисплей ● Управление по Wi-Fi ● Тканевый монтажный комплект ● Auto Swing Function - управление вертикальными жалюзи с пульта ДУ ● Воздушный моющийся фильтр ● Ночной режим работы ● Функция Авторестарт",https://tehnoholod369.kz/tproduct/121390312684-ballu-velure-bpac-12-ew-n6,https://cdn.jsdelivr.net/gh/tehnoholod369-glitch/tehnoholod-katalog@main/img/mobilnye/ballu-ballu-velure-bpac-12-ew-n6.jpg,out_of_stock,269990.00 KZT,Ballu,Ballu Velure BPAC-12 EW/N6,no,new,,Кондиционеры > Мобильные
